pair,date,high,low,open,close,volume
USDT_BTC,1516195800,104.62478644139686,99.39354711932701,102.72797338788195,102.22257364733166,3256760.4624798
USDT_BTC,1516197600,103.7059824431748,98.52068332101607,101.41083910697378,100.49199093126724,5082315.269158
USDT_BTC,1516199400,102.51458884743577,97.38885940506398,99.01947103419889,100.09534582406484,6527410.4355104
USDT_BTC,1516201200,105.15567039222556,99.89788687261428,102.6546311439501,103.17822684685633,6071900.7062587
USDT_BTC,1516203000,100.30177930562851,95.28669034034708,96.48792629539024,98.47461410799006,6366984.2080663
USDT_BTC,1516204800,99.21556041689604,94.25478239605123,96.35328102026439,96.24361080119994,5062347.6389779
USDT_BTC,1516206600,103.058936835241,97.90598999347894,100.18366176053595,100.42774393663629,3734703.9103735
USDT_BTC,1516208400,99.74077749485176,94.75373862010916,97.57608232218813,97.88761088137638,3960575.6321135
USDT_BTC,1516210200,97.02792794382476,92.17653154663353,94.91835558559926,94.13708046878321,4255711.8472922
USDT_BTC,1516212000,102.55607585109198,97.42827205853737,100.11055775187288,99.49426716477409,1578624.7881661
USDT_BTC,1516213800,103.3122462873044,98.14663397293918,101.22148728091469,100.28734759707261,643052.73644931
USDT_BTC,1516215600,94.32423434501797,89.60802262776707,91.31982876504762,92.10280468226166,807043.85215192
USDT_BTC,1516217400,98.76384001440168,93.82564801368159,96.88538682306873,96.05471644518235,2953229.3413906
USDT_BTC,1516219200,94.66009053576819,89.92708600897977,92.80351156567816,92.50817613275306,4549482.7666951
USDT_BTC,1516221000,99.26093230489097,94.29788568964642,96.82450584660562,96.61425033647636,5869606.1180224
USDT_BTC,1516222800,96.26533321088726,91.45206655034289,94.42062722381505,93.42011343537693,3176851.6894339
USDT_BTC,1516224600,98.11381774044601,93.2081268534237,96.62034627348342,96.3782409584907,3953421.7861957
USDT_BTC,1516226400,97.10614878282772,92.25084134368633,94.88442958951379,94.7166445881908,9127973.011532
USDT_BTC,1516228200,94.99826703515639,90.24835368339856,93.40194142042351,91.88428825926208,9590619.9055415
USDT_BTC,1516230000,97.56804835595388,92.68964593815618,94.67900895821533,95.46704150315654,5262360.6032129
USDT_BTC,1516231800,93.24187521190682,88.57978145131148,91.01849971409536,90.33181079923037,2762609.4173919
USDT_BTC,1516233600,95.12827181874371,90.37185822780653,92.82659083274845,92.23406250852727,2397604.8167722
USDT_BTC,1516235400,90.5242615143448,85.99804843862756,89.22056603702835,88.97215964306173,3532704.4474348
USDT_BTC,1516237200,90.50829348648108,85.98287881215703,88.1305300133259,88.82576024283051,3991853.0146816
USDT_BTC,1516239000,91.18129637069268,86.62223155215804,88.71774609189147,89.1028563563532,2311989.8552563
USDT_BTC,1516240800,91.91521123586773,87.31945067407435,89.6598162835279,88.94208571943827,4689599.9028176
USDT_BTC,1516242600,90.28339216333428,85.76922255516756,88.45716782330189,87.94396230341158,3339910.1031049
USDT_BTC,1516244400,86.9502685308558,82.602755104313,84.16282133580042,85.02726033502789,2441494.7251892
USDT_BTC,1516246200,90.09033524100688,85.58581847895654,88.19798809451922,88.46066205307388,3448996.0153789
USDT_BTC,1516248000,87.5929847239021,83.213335487707,85.6408010914239,85.0735460883369,2069854.9088778
USDT_BTC,1516249800,84.18948647846676,79.98001215454342,81.80328929204728,82.22841030801118,2933063.6360724
USDT_BTC,1516251600,88.55172472033186,84.12413848431527,85.63777150528786,86.15811442287456,3610939.5413621
USDT_BTC,1516253400,87.40760510274646,83.03722484760914,85.42920056320796,85.44713055580799,1899250.7055542
USDT_BTC,1516255200,86.24979794804756,81.93730805064517,84.62395621913468,83.50441881466391,2170102.5020302
USDT_BTC,1516257000,82.35288066933242,78.2352366358658,81.02312646670372,79.584124611813,1197523.6466801
USDT_BTC,1516258800,85.44132641966874,81.1692600986853,83.56881382717619,83.87931539439691,1168856.6983913
USDT_BTC,1516260600,81.64964632791865,77.5671640115227,79.04876670341858,80.000530638551,3012456.4362796
USDT_BTC,1516262400,80.82641546974881,76.78509469626137,78.57283427913428,78.74490085775099,1065411.4090178
USDT_BTC,1516264200,80.8616755658007,76.81859178751066,79.09305737584545,78.61233959465015,832448.62860138
USDT_BTC,1516266000,80.66130259482709,76.62823746508573,77.79132597104483,78.30490058602358,1370673.6264418
USDT_BTC,1516267800,82.273577548802,78.15989867136189,79.89886909797434,80.56397574655051,2155014.4525275
USDT_BTC,1516269600,76.35997762866157,72.54197874722848,74.22823026412058,75.1200599624129,1088219.8421446
USDT_BTC,1516271400,75.77467054756362,71.98593702018543,73.92322098458868,73.64567887281517,928968.64102598
USDT_BTC,1516273200,75.90039493980518,72.10537519281492,73.786696817425,74.3019485258374,2956194.9433992
USDT_BTC,1516275000,72.38915102057095,68.7696934695424,71.01399652570053,70.38597898788052,1809002.4334624
USDT_BTC,1516276800,73.45520279641495,69.7824426565942,71.85244044174142,71.96139795906242,3965363.6022996
USDT_BTC,1516278600,72.27701597842848,68.66316517950705,70.3537872306534,69.93156079144897,3536133.3923733
USDT_BTC,1516280400,72.24830531169556,68.63589004611077,70.73375203461042,70.98533873585706,1990455.7023861
USDT_BTC,1516282200,68.10714280582158,64.7017856655305,66.38102000056368,67.00878131593154,1856194.868149
USDT_BTC,1516284000,71.18409697592155,67.62489212712546,69.47177401638912,69.5286390834382,1658500.4457116
USDT_BTC,1516285800,66.78847491085905,63.44905116531609,64.98483772654296,65.14658364567099,1769761.0688401
USDT_BTC,1516287600,66.7725187173435,63.433892781476324,65.17402792609123,65.01056724973184,6794318.9561292
USDT_BTC,1516289400,64.32505254040413,61.10879991338392,62.18788092126659,62.41795346776787,2688379.268795
USDT_BTC,1516291200,64.83392233840398,61.59222622148378,63.376893552573165,63.161767317702,2977638.9266814
USDT_BTC,1516293000,64.59490606938732,61.36516076591795,62.94265855248749,62.82142696262757,3017602.8231715
USDT_BTC,1516294800,62.02776174070166,58.92637365366658,60.54574202864649,61.03058572785429,1451733.9741948
USDT_BTC,1516296600,63.82621227557769,60.6349016617988,62.299471236859326,62.386692426517875,2344495.7175738
USDT_BTC,1516298400,59.997368968809305,56.99750052036884,58.20049578535319,57.96445027331613,2913208.4629071
USDT_BTC,1516300200,61.52423366308325,58.44802197992909,60.04645452398098,60.46851207223137,920636.62845171
USDT_BTC,1516302000,59.20673225060082,56.24639563807078,57.97700877194148,57.30982306642064,1223131.6281364
USDT_BTC,1516303800,58.30846365497526,55.393040472226495,57.01357720440351,56.73490006096545,1286017.1078508
USDT_BTC,1516305600,58.21080488366631,55.300264639483,56.67843844817698,56.54264859074666,1538087.8230434
USDT_BTC,1516307400,57.170538278865905,54.312011364922604,55.66849263539424,55.694310302650145,1549818.2507185
USDT_BTC,1516309200,56.06808091688502,53.26467687104077,53.882976458710466,54.46151003796782,3344838.4360341
USDT_BTC,1516311000,52.795716229905295,50.15593041841003,51.7060855575372,50.88671718848005,2147775.453523
USDT_BTC,1516312800,54.1139398195215,51.40824282854542,53.45436588917021,52.35893458936109,4505927.6969058
USDT_BTC,1516314600,50.38999099078822,47.87049144124881,49.01552417235764,49.25901884290735,4249978.0344375
USDT_BTC,1516316400,57.046130102171254,54.19382359706269,56.079604251399076,55.03879279598224,2948453.978942
USDT_BTC,1516318200,49.808280781804044,47.31786674271384,48.853831192806155,48.82560590410712,2723644.6608571
USDT_BTC,1516320000,47.13267771891254,44.77604383296691,46.071949667459485,45.98472410492222,1029397.6362768
USDT_BTC,1516321800,49.24246457316711,46.780341344508756,47.88341177445373,47.77425781342225,1511324.4290207
USDT_BTC,1516323600,49.07665986726681,46.62282687390347,48.020569440996496,47.5740915498524,907419.27904796
USDT_BTC,1516325400,48.43451847640378,46.01279255258359,47.83322703528991,46.94652561767775,772494.7232934
USDT_BTC,1516327200,48.6547435696652,46.222006391181935,47.407276885299375,48.03108681669603,788237.95912822
USDT_BTC,1516329000,48.62036366511811,46.189345481862205,47.51350497740795,47.3681545360013,2876615.908096
USDT_BTC,1516330800,47.531995177236055,45.15539541837425,46.56270938814006,45.94165593844417,1647998.5323911
USDT_BTC,1516332600,46.52036762603362,44.19434924473194,45.55521189779793,45.62420370042963,1274231.7763235
USDT_BTC,1516334400,47.72794924506014,45.34155178280713,46.578637103597934,46.222224443476286,874976.90979948
USDT_BTC,1516336200,46.719569958642076,44.38359146070997,45.90979647853995,45.341230786085035,1740916.7917289
USDT_BTC,1516338000,49.44251691822954,46.970391072318066,48.690203570334205,48.1352646618009,1223635.6047524
USDT_BTC,1516339800,48.51368642760924,46.08800210622877,47.514163104370546,47.403814000038004,841735.77949112
USDT_BTC,1516341600,43.21043322678262,41.04991156544349,41.89551877342537,42.272635669537415,1067364.3411205
USDT_BTC,1516343400,45.40062954212721,43.13059806502085,44.354907411701056,44.00876845395577,826543.72115408
USDT_BTC,1516345200,50.15484513935753,47.64710288238965,48.7268145805469,48.947875300867025,579512.90134267
USDT_BTC,1516347000,43.94219535401279,41.74508558631215,42.86949678552481,42.71357875989081,1112475.8703175
USDT_BTC,1516348800,51.37840055750859,48.80948052963316,49.856726872790816,50.232615573762985,3782832.2294864
USDT_BTC,1516350600,50.25180339943849,47.73921322946656,48.59226996231394,48.785006177971034,2086521.3608431
USDT_BTC,1516352400,52.54582480904509,49.91853356859283,51.133182127144565,51.06696019926539,1114839.6839865
USDT_BTC,1516354200,47.50948963044606,45.13401514892376,46.19829138024064,45.84280200636981,1022168.5386016
USDT_BTC,1516356000,52.24439622084701,49.63217640980466,50.92757479082683,50.87210851443466,931669.66443003
USDT_BTC,1516357800,54.12463574715394,51.41840395979624,52.537398749625645,52.965442552225554,1557475.1762063
USDT_BTC,1516359600,51.353373093051815,48.78570443839922,49.75524875434782,50.59545780450976,533861.60745447
USDT_BTC,1516361400,55.468433893088864,52.69501219843442,53.93276609654787,53.86940827975743,1133735.674927
USDT_BTC,1516363200,53.65306732139595,50.97041395532615,53.11125492089177,52.40661104516086,2135178.8723679
USDT_BTC,1516365000,53.100554527977444,50.445526801578566,51.945850407555156,51.7786478895912,581680.47586918
USDT_BTC,1516366800,58.140506772431884,55.23348143381029,56.534725617333095,56.81788434605641,894491.98655422
USDT_BTC,1516368600,55.303515201586734,52.5383394415074,53.86111141729402,54.51184305863544,849482.77048648
USDT_BTC,1516370400,59.08682155601781,56.13248047821692,57.77174592240984,57.171452173484894,995053.27564844
USDT_BTC,1516372200,57.22573908610552,54.36445213180024,56.19329968588102,55.80516793122963,1963811.9716104
USDT_BTC,1516374000,58.067464863627016,55.16409162044566,56.924043691226686,56.87387890597596,1713421.8141855
USDT_BTC,1516375800,58.10617527604442,55.20086651224219,56.69531561874689,56.65063085909015,814927.80752633
USDT_BTC,1516377600,63.15485717023445,59.997114311722726,62.087407932841295,61.34477903025121,927400.11833188
USDT_BTC,1516379400,56.92695728992406,54.08060942542786,55.902012111998246,56.36626686124288,578075.87793591
USDT_BTC,1516381200,58.52624510978826,55.59993285429885,56.84065708446654,56.73518227161315,1014693.6788708
USDT_BTC,1516383000,63.95980514320472,60.76181488604448,62.22857188225125,61.99188941669515,2245226.3279291
USDT_BTC,1516384800,62.01483287955619,58.914091235578375,60.44176525040088,60.44516126568297,1339740.7611165
USDT_BTC,1516386600,66.1801219954956,62.87111589572081,64.16412273503569,64.28458629604081,1489593.662978
USDT_BTC,1516388400,61.997960863141216,58.898062819984155,60.799080761782804,60.56933345702249,998352.03207435
USDT_BTC,1516390200,65.71789065949386,62.43199612651917,64.48374811261904,63.84827049986986,809100.69393673
USDT_BTC,1516392000,66.3286136183481,63.012182937430694,64.44629032343067,64.81310645700765,1266497.7603731
USDT_BTC,1516393800,66.7942095776239,63.4544990987427,65.8281345381906,64.86864638857104,2811649.8061414
USDT_BTC,1516395600,68.68142495100828,65.24735370345786,67.57335122795531,67.1934239282618,1044986.2050481
USDT_BTC,1516397400,70.64713002245422,67.1147735213315,68.92899227277883,68.58796991593377,646382.72845252
USDT_BTC,1516399200,72.03692200343686,68.43507590326502,70.0075731993673,70.54801124904982,1101880.0067479
USDT_BTC,1516401000,71.53986070359205,67.96286766841244,70.56934365784733,69.5955029519778,1271672.2059153
USDT_BTC,1516402800,73.2747715322492,69.61103295563674,71.24630778879603,71.59336083203843,1023250.8412032
USDT_BTC,1516404600,72.54559166394218,68.91831208074507,70.82833397289306,70.58385610937886,892534.63801199
USDT_BTC,1516406400,74.14015648335132,70.43314865918374,71.90792997016109,71.70254495484124,2095807.4827158
USDT_BTC,1516408200,74.10232017321806,70.39720416455715,72.30068747103523,72.4284399097082,568209.38765987
USDT_BTC,1516410000,75.3364646149603,71.56964138421229,73.20348140671344,72.89288611537079,615960.19952421
USDT_BTC,1516411800,76.46276682279769,72.63962848165781,75.22232625133095,74.67363059091778,833732.55873806
USDT_BTC,1516413600,78.951374179111,75.00380547015544,77.39724401034344,76.95285566679101,872350.58159183
USDT_BTC,1516415400,78.74484391244607,74.80760171682377,77.16249400421522,76.6955643299768,1251898.6326111
USDT_BTC,1516417200,77.60361090327623,73.72343035811242,75.40857577146134,75.97427523751676,1898019.252173
USDT_BTC,1516419000,81.41524358177912,77.34448140269016,79.80755579235006,79.52621532671287,787656.58645991
USDT_BTC,1516420800,82.70527094603028,78.57000739872876,79.80895731314935,80.63288933463342,1281577.1252844
USDT_BTC,1516422600,84.10861913145722,79.90318817488435,82.2595775674651,81.64616300066142,5263243.4219648
USDT_BTC,1516424400,82.76333616119715,78.62516935313728,80.4220530669789,80.42169638773075,4241634.3330458
USDT_BTC,1516426200,88.29095408237556,83.87640637825677,86.15583540151898,86.17354025169388,3344539.66073
USDT_BTC,1516428000,84.327461049723,80.11108799723685,81.9886721109072,81.5193448860186,2586431.9122444
USDT_BTC,1516429800,89.2240423258632,84.76284020957003,86.30061265615353,87.29942291778262,1441544.6175899
USDT_BTC,1516431600,92.87357850413832,88.22989957893141,90.47300191282899,90.67844657867762,3376874.6629342
USDT_BTC,1516433400,89.5654007613968,85.08713072332696,86.85878320013714,87.87827311036637,970285.29099575
USDT_BTC,1516435200,91.35724242926827,86.78938030780485,88.79516787241117,89.24066436136827,1981024.9400453
USDT_BTC,1516437000,88.94654471919243,84.49921748323281,86.64086056929047,86.30939538969413,2522182.0763387
USDT_BTC,1516438800,90.39212019071647,85.87251418118065,88.33898158756283,88.22544989170451,1401861.6730631
USDT_BTC,1516440600,92.68157163349485,88.04749305182011,90.58449159022716,90.18785257543,2058216.4741233
USDT_BTC,1516442400,97.80843220382528,92.91801059363401,95.6891560012351,95.49104470510636,1526977.2802073
USDT_BTC,1516444200,93.09320951480511,88.43854903906485,91.2035282098206,90.53777542515269,886587.15275021
USDT_BTC,1516446000,94.83957858447101,90.09759965524746,93.1220041814624,92.10468107027377,929061.59443461
USDT_BTC,1516447800,96.19846205083986,91.38853894829786,93.46772028083402,94.15497290108301,1842560.0324911
USDT_BTC,1516449600,97.93737398630299,93.04050528698784,95.87554043705309,95.18793306473644,1386967.1529499
USDT_BTC,1516451400,98.35339626160092,93.43572644852087,96.25782947088834,95.99196624421984,1234091.9481423
USDT_BTC,1516453200,99.87224716141591,94.87863480334511,96.83338550991544,97.9674444686901,807067.02291075
USDT_BTC,1516455000,101.96980820120595,96.87131779114564,99.95723523774707,100.0195610589319,2826386.6145742
USDT_BTC,1516456800,98.96688540353155,94.01854113335497,96.74616862770569,96.96186286177188,672153.74443414
USDT_BTC,1516458600,102.95248214868757,97.80485804125318,100.19344537103584,100.42331881336514,1470110.4852353
USDT_BTC,1516460400,104.81371566073747,99.57302987770059,102.24823383107642,102.54511794640067,1643175.723736
USDT_BTC,1516462200,103.27465785022048,98.11092495770944,101.20994819018355,101.32675781163478,916567.32108866
USDT_BTC,1516464000,105.79538623539783,100.50561692362793,103.34944692150223,103.03570557271372,1648751.8790838
USDT_BTC,1516465800,104.2320227869606,99.02042164761257,101.47575664783434,102.37219065500378,3134992.1030755
USDT_BTC,1516467600,102.95809612154352,97.81019131546634,100.40050051903185,99.96673396726189,2627471.6689157
USDT_BTC,1516469400,106.14644428864293,100.83912207421078,102.29164977004403,104.02151084010164,1228394.5030434
USDT_BTC,1516471200,109.11872664349535,103.66279031132058,105.29790851512327,106.57012731550198,1487561.6673032
USDT_BTC,1516473000,107.69352100272991,102.3088449525934,105.10831681930686,103.67520841194049,7986127.0561663
USDT_BTC,1516474800,105.84357999302054,100.55140099336951,103.17300605294227,103.51578105894544,2685964.831122
USDT_BTC,1516476600,110.7418036454151,105.20471346314434,108.53678985190851,107.74973964359609,1747655.7577498
USDT_BTC,1516478400,109.07476508396786,103.62102682976946,106.75208577128546,106.16130733832634,946573.54127874
USDT_BTC,1516480200,107.08430125866107,101.730086195728,104.35421121752272,104.68133074283637,564805.42110496
USDT_BTC,1516482000,107.77771332557577,102.38882765929698,105.31273109541564,104.74449987998223,405678.26263571
USDT_BTC,1516483800,114.2931769402455,108.57851809323323,112.35128547676221,111.05863572765738,471734.5934995
USDT_BTC,1516485600,110.68518386547292,105.15092467219927,107.8977770132252,107.9996887582278,716746.5231385
USDT_BTC,1516487400,110.47405131765206,104.95034875176945,107.92932174457441,108.48777490962345,550070.22236905
USDT_BTC,1516489200,111.50413082445615,105.92892428323334,107.62858677333716,108.2571992014982,831192.23452901
USDT_BTC,1516491000,110.86459868068557,105.32136874665129,107.67258489172183,109.02360487694469,880354.27435995
USDT_BTC,1516492800,110.43551097063254,104.9137354221009,107.80483437187854,108.65854645922411,1959105.5062451
USDT_BTC,1516494600,114.53598985253504,108.80919035990829,111.29299437978115,112.19745944007389,2449789.1587966
USDT_BTC,1516496400,110.4439047906045,104.92170955107427,107.47810886595612,108.50563092531438,924821.33480094
USDT_BTC,1516498200,113.90449054500417,108.20926601775395,111.58664810210371,111.45374109519835,809141.79247733
USDT_BTC,1516500000,113.3898397012282,107.72034771616678,110.06793668566696,110.90742192721665,919930.00610105
USDT_BTC,1516501800,115.6209405623477,109.83989353423031,112.01064558629074,113.05567111491224,545376.9020603
USDT_BTC,1516503600,113.62434114655196,107.94312408922436,110.60127678359386,111.44942839788126,681844.86894914
USDT_BTC,1516505400,112.14629174959282,106.53897716211317,110.0839856487128,108.53680908264701,663177.10496066
USDT_BTC,1516507200,114.11259556661551,108.40696578828474,111.41647855002624,111.05019748334034,498850.82371953
USDT_BTC,1516509000,109.78205217003564,104.29294956153386,107.35085480044476,106.62625903775367,2035170.1435184
USDT_BTC,1516510800,111.75874302626124,106.17080587494817,109.42810405516373,109.06508669856515,4339101.8594729
USDT_BTC,1516512600,109.97632123015923,104.47750516865126,107.18638394794705,106.48204834433402,1701689.0084808
USDT_BTC,1516514400,110.6941967513141,105.15948691374838,107.34358886318161,107.4658902041972,1059060.6278151
USDT_BTC,1516516200,110.24354836868564,104.73137095025135,107.56730391692352,109.16497726808302,2763010.9783777
USDT_BTC,1516518000,110.86000827438133,105.31700786066226,108.70841846009986,108.22341347412419,2960637.2359097
USDT_BTC,1516519800,106.41124220956439,101.09068009908617,104.07044941504678,104.87413892749792,2678402.048383
USDT_BTC,1516521600,105.54010168346296,100.26309659928981,102.63087511768451,103.05077334865797,1890295.188478
USDT_BTC,1516523400,106.45754914794591,101.13467169054861,103.27887780587838,103.88730742155406,1039115.1963125
USDT_BTC,1516525200,105.78087878611906,100.4918348468131,103.74923475017283,103.63933091319566,2448908.4135706
USDT_BTC,1516527000,106.9004258694626,101.55540457598946,104.3819628349833,104.85045838920449,1360368.9006531
USDT_BTC,1516528800,102.63034108174986,97.49882402766237,99.8832646416399,100.79701869851205,2227762.8285167
USDT_BTC,1516530600,102.7235375755802,97.58736069680118,99.46536018264898,100.0028989651092,1074267.3645344
USDT_BTC,1516532400,106.2981470242035,100.98323967299332,103.26301805357743,103.5841386163051,722085.39890361
USDT_BTC,1516534200,100.31911677649049,95.30316093766596,98.57053784677399,98.67914108406174,1758538.1855263
USDT_BTC,1516536000,98.95199553274284,94.0043957561057,95.822216478168,96.002769439025,1518514.672479
USDT_BTC,1516537800,96.37048011069349,91.55195610515881,94.12630302552618,94.12430469783327,775502.19288492
USDT_BTC,1516539600,99.3400898773742,94.37308538350548,97.43060377627909,96.61164317220559,948831.51424139
USDT_BTC,1516541400,95.99001420032333,91.19051349030715,94.770247982734,94.07533352921968,1277719.0090584
USDT_BTC,1516543200,99.18295968948028,94.22381170500627,96.89966218458616,96.87324276487134,2637957.3728813
USDT_BTC,1516545000,94.55416837368696,89.8264599550026,92.2258775751823,92.1666633738937,2202283.4603269
USDT_BTC,1516546800,97.55870506575847,92.68076981247054,94.53996311509262,95.25615677906845,1047528.8919554
USDT_BTC,1516548600,92.14682304829475,87.53948189588,89.87515712127681,89.8616224267174,3591826.0251692
USDT_BTC,1516550400,92.91029772860888,88.26478284217843,90.09027344020258,90.42957957495194,4585749.2986221
USDT_BTC,1516552200,89.21799408659805,84.75709438226815,87.3137574065138,87.49707675272134,2379499.4805915
USDT_BTC,1516554000,90.8397283642641,86.29774194605089,88.84169383394739,88.62219137177331,3077098.6612913
USDT_BTC,1516555800,84.22835137596239,80.01693380716426,82.3440130033787,82.58278189887592,1482353.252143
USDT_BTC,1516557600,84.42216827757868,80.20105986369974,82.43260990555987,81.23287946329027,1016563.8564904
USDT_BTC,1516559400,86.74743562066485,82.4100638396316,83.97864345517728,84.4955296585305,1044051.3028568
USDT_BTC,1516561200,84.23791925197828,80.02602328937937,82.41929235938703,81.95877584729816,1647495.5093824
USDT_BTC,1516563000,83.55462287322479,79.37689172956354,81.11460465862282,81.13667032384852,463302.31047999
USDT_BTC,1516564800,84.0322770488466,79.83066319640426,82.07485514447504,82.3490167469853,914997.9079042
USDT_BTC,1516566600,80.17960475380684,76.17062451611649,78.18952769365123,77.58951200948434,2240897.572861
USDT_BTC,1516568400,77.86963853576765,73.97615660897927,75.87156745176311,75.72368750119921,1566167.4466498
USDT_BTC,1516570200,82.20449350429925,78.09426882908429,80.29023476073266,79.73653918177858,961313.37923955
USDT_BTC,1516572000,80.76758086709658,76.72920182374175,78.97467356032595,78.70097668381938,819929.91121751
USDT_BTC,1516573800,75.70873350376752,71.92329682857914,74.10509918606769,73.42573642525882,717468.13334098
USDT_BTC,1516575600,79.63439987555793,75.65267988178003,78.65908023737855,77.3700073648354,788709.322233
USDT_BTC,1516577400,75.75713419557604,71.96927748579724,73.93436199548786,73.93785879760338,561686.52419942
USDT_BTC,1516579200,73.62554588353052,69.944268589354,72.0302129691308,71.63279063270504,865485.60411998
USDT_BTC,1516581000,71.82979449863,68.23830477369849,69.6562685617942,70.28117060948499,702286.81582062
USDT_BTC,1516582800,76.56423501223271,72.73602326162107,74.69236987255903,74.36064921498375,454247.87223464
USDT_BTC,1516584600,71.29685410103933,67.73201139598736,69.82062973724312,69.34961212774309,963533.74849082
USDT_BTC,1516586400,71.97468151723159,68.37594744137,69.81436353918514,70.92547410643802,1421936.3150068
USDT_BTC,1516588200,69.26571919599552,65.80243323619574,67.11901860663971,67.08341242586292,861548.09072188
USDT_BTC,1516590000,73.6952317682947,70.01047017987996,72.26042486873364,71.64048278471863,523919.72949353
USDT_BTC,1516591800,66.18941861485955,62.879947684116566,64.21806905797715,63.93066740856803,890046.07901596
USDT_BTC,1516593600,69.60031848813495,66.12030256372819,68.27447576910856,67.78471559691582,1360016.8034693
USDT_BTC,1516595400,66.59543506498798,63.26566331173858,64.77067486600265,65.0663680929696,546401.20595971
USDT_BTC,1516597200,68.10371825794724,64.69853234504987,66.30694854889717,66.50474976589771,580632.72665591
USDT_BTC,1516599000,67.09450617787485,63.7397808689811,65.26874063558489,65.05390369027174,509655.53698718
USDT_BTC,1516600800,67.15533606151783,63.79756925844193,65.50079976883143,65.5911691434985,1095179.6552423
USDT_BTC,1516602600,67.0730345119911,63.71938278639154,64.88478802707226,65.17725702615168,1187159.2481348
USDT_BTC,1516604400,65.0651463048325,61.81188898959087,63.739516314022644,62.84476748809066,569695.1850365
USDT_BTC,1516606200,64.06504554833077,60.861793270914234,62.30511844659687,62.71155251420961,1814169.713096
USDT_BTC,1516608000,63.380327229966184,60.21131086846787,61.58108241121486,62.0970625807722,2328145.3411911
USDT_BTC,1516609800,58.793466092118834,55.85379278751289,57.35136293034243,57.33094352336685,2720942.1602043
USDT_BTC,1516611600,61.481273314944566,58.407209649197334,59.90734077090601,60.2782975565027,979650.2890375
USDT_BTC,1516613400,61.65934742801218,58.57638005661157,59.94792777081123,59.40275090835165,1274869.8175157
USDT_BTC,1516615200,61.58458065756456,58.50535162468633,60.254113963772205,60.34935676919633,657918.5233489
USDT_BTC,1516617000,59.55436725245875,56.576648889835816,58.22332456426563,58.09085924229414,965044.06325456
USDT_BTC,1516618800,60.19055227825897,57.18102466434602,58.42140103037413,58.75898855754696,605486.57064023
USDT_BTC,1516620600,57.816435032071496,54.92561328046792,56.06045186732601,56.37475118731578,3390806.8604283
USDT_BTC,1516622400,61.15878519632362,58.10084593650744,59.13377930363425,59.838536208239006,2004165.2038772
